Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,HDOP,Altitude,UTM_easting,UTM_northing,Zone,Letter
1675513370.3055737,108,791,0,GPS_Frame 1,42.375837000000004,-71.03050916666666,1.05,5.0,332827.9551494948,4693503.291318306,19,T
1675513371.3909361,109,792,0,GPS_Frame 1,42.37584483333333,-71.03049566666667,1.05,5.0,332829.0874344595,4693504.134592463,19,T
1675513372.4648297,110,793,0,GPS_Frame 1,42.37585033333333,-71.03048316666667,1.05,4.9,332830.1311945689,4693504.7207346605,19,T
1675513373.5477722,111,794,0,GPS_Frame 1,42.375855666666666,-71.03047483333333,1.05,5.2,332830.83145687054,4693505.296567296,19,T
1675513374.6359174,112,795,0,GPS_Frame 1,42.375869166666675,-71.03046083333334,1.05,5.4,332832.0199436092,4693506.768099916,19,T
1675513375.7223527,113,796,0,GPS_Frame 1,42.3758825,-71.03044683333333,1.05,5.4,332833.20798763516,4693508.221125619,19,T
1675513376.8043485,114,797,0,GPS_Frame 1,42.37589366666666,-71.0304325,1.05,5.4,332834.4177266873,4693509.432903319,19,T
1675513377.8885362,115,798,0,GPS_Frame 1,42.37590216666668,-71.0304205,1.05,5.4,332835.4282789148,4693510.353157901,19,T
1675513378.9717617,116,799,0,GPS_Frame 1,42.37591783333334,-71.0304075,1.05,5.5,332836.5401794925,4693512.067250988,19,T
1675513380.042018,117,800,0,GPS_Frame 1,42.375923166666674,-71.0303895,1.05,5.6,332838.0363282149,4693512.624067006,19,T
1675513381.1381795,118,801,0,GPS_Frame 1,42.37593416666667,-71.03037166666667,1.05,6.0,332839.5337896503,4693513.810452918,19,T
1675513382.2192767,119,802,0,GPS_Frame 1,42.37594466666666,-71.030353,1.05,6.1,332841.0985349375,4693514.939678425,19,T
1675513383.3050413,120,803,0,GPS_Frame 1,42.37593866666666,-71.03032183333333,1.05,6.6,332843.64866648684,4693514.212110056,19,T
1675513384.3828552,121,804,0,GPS_Frame 1,42.375952999999996,-71.03032,1.05,6.6,332843.8376398239,4693515.800114826,19,T
1675513385.4677062,122,805,0,GPS_Frame 1,42.375970833333334,-71.03031866666667,1.05,6.9,332843.99473271985,4693517.777752506,19,T
1675513386.5538971,123,806,0,GPS_Frame 1,42.37597666666667,-71.0303085,1.05,6.5,332844.84726326127,4693518.405501232,19,T
1675513387.6384807,124,807,0,GPS_Frame 1,42.37598466666667,-71.03030016666666,1.05,6.5,332845.5545981238,4693519.277449018,19,T
1675513388.722135,125,808,0,GPS_Frame 1,42.37599266666666,-71.03028983333334,1.05,6.7,332846.4265990434,4693520.145462474,19,T
1675513389.7951586,126,809,0,GPS_Frame 1,42.37599316666667,-71.03029316666667,1.05,6.8,332846.1534819054,4693520.207541136,19,T
1675513390.881663,127,810,0,GPS_Frame 1,42.37600166666666,-71.03028266666666,1.05,7.0,332847.0405314016,4693521.130748124,19,T
1675513391.9608011,128,811,0,GPS_Frame 1,42.37600183333334,-71.03027633333333,1.05,7.0,332847.56241658656,4693521.136796373,19,T
1675513393.0469244,129,812,0,GPS_Frame 1,42.37602216666667,-71.03027516666666,1.05,7.0,332847.71241909754,4693523.392368615,19,T
1675513394.1340098,130,813,0,GPS_Frame 1,42.376014500000004,-71.03025133333334,1.05,7.4,332849.6543502505,4693522.4941573115,19,T
1675513395.2136552,131,814,0,GPS_Frame 1,42.376018499999994,-71.03023499999999,1.05,7.3,332851.00973636785,4693522.906197752,19,T
1675513396.3033886,132,815,0,GPS_Frame 1,42.376029,-71.03022633333333,1.05,7.4,332851.7511470737,4693524.055097057,19,T
1675513397.3839567,133,816,0,GPS_Frame 1,42.37603483333334,-71.030219,1.05,7.6,332852.3703991461,4693524.688420223,19,T
1675513398.4633837,134,817,0,GPS_Frame 1,42.37602933333333,-71.03021066666666,1.05,7.7,332853.04191616003,4693524.061292907,19,T
1675513399.546675,135,818,0,GPS_Frame 1,42.376026,-71.0301995,1.05,7.6,332853.9524586011,4693523.669184594,19,T
1675513400.6313818,136,819,0,GPS_Frame 1,42.37603366666667,-71.03018283333334,1.05,7.6,332855.3450163035,4693524.4877265515,19,T
1675513401.71162,137,820,0,GPS_Frame 1,42.37604983333334,-71.03017066666666,1.05,7.7,332856.38962550287,4693526.258983198,19,T
1675513402.8044899,138,821,0,GPS_Frame 1,42.37606016666667,-71.03016483333334,1.05,7.7,332856.89731590456,4693527.394949316,19,T
1675513403.885106,139,822,0,GPS_Frame 1,42.37607866666667,-71.03015516666666,1.05,7.6,332857.74228211446,4693529.430223374,19,T
1675513404.9711568,140,823,0,GPS_Frame 1,42.37608783333334,-71.03014950000001,1.05,7.1,332858.23315479164,4693530.436967662,19,T
1675513406.0550728,141,824,0,GPS_Frame 1,42.376101,-71.03014116666667,1.05,6.9,332858.954193836,4693531.882637116,19,T
1675513407.138697,142,825,0,GPS_Frame 1,42.37610683333334,-71.03012383333333,1.05,6.1,332860.3967742444,4693532.496290457,19,T
1675513408.220808,143,826,0,GPS_Frame 1,42.37611683333333,-71.03011116666667,1.05,5.4,332861.4661878039,4693533.581801257,19,T
1675513409.3050883,144,827,0,GPS_Frame 1,42.37613683333334,-71.03010516666667,1.05,5.3,332862.0132440346,4693535.79085221,19,T
1675513410.3891387,145,828,0,GPS_Frame 1,42.37615416666666,-71.03008716666666,1.05,5.1,332863.5412203658,4693537.680185347,19,T
1675513411.4671996,146,829,0,GPS_Frame 1,42.376175333333336,-71.030078,1.05,5.0,332864.35209153,4693540.012557391,19,T
1675513412.558923,147,830,0,GPS_Frame 1,42.376188666666664,-71.03007666666667,1.05,4.6,332864.49724058004,4693541.4905034695,19,T
1675513413.6414666,148,831,0,GPS_Frame 1,42.376194000000005,-71.03005716666667,1.05,4.1,332866.11687994027,4693542.0443747835,19,T
1675513414.718565,149,832,0,GPS_Frame 1,42.37620683333333,-71.03005750000001,1.32,3.6,332866.123480784,4693543.470077854,19,T
1675513415.80166,150,833,0,GPS_Frame 1,42.37622616666666,-71.03005483333332,1.32,3.4,332866.39432372275,4693545.611657269,19,T
1675513416.8787897,151,834,0,GPS_Frame 1,42.376245000000004,-71.03005216666666,1.32,3.1,332866.66384011245,4693547.69771537,19,T
1675513417.9705389,152,835,0,GPS_Frame 1,42.376256833333336,-71.03003583333334,1.32,3.0,332868.0400008837,4693548.979593091,19,T
1675513419.0453455,153,836,0,GPS_Frame 1,42.37626716666667,-71.0300265,1.32,2.9,332868.83585263626,4693550.108675678,19,T
1675513420.1278086,154,837,0,GPS_Frame 1,42.37627283333333,-71.03001450000001,1.32,2.7,332869.8388783185,4693550.714314127,19,T
1675513421.2115896,155,838,0,GPS_Frame 1,42.376292,-71.03000916666666,1.32,2.4,332870.32883179886,4693552.832141415,19,T
1675513422.296565,156,839,0,GPS_Frame 1,42.37630166666666,-71.02999633333334,1.05,2.2,332871.41107873234,4693553.880311596,19,T
1675513423.3758426,157,840,0,GPS_Frame 1,42.37630866666667,-71.02998099999999,1.05,2.1,332872.6920830313,4693554.627450931,19,T
1675513424.4699252,158,841,0,GPS_Frame 1,42.3763165,-71.02995983333334,1.05,2.3,332874.4555717061,4693555.455652552,19,T
1675513425.5546396,159,842,0,GPS_Frame 1,42.37632833333334,-71.0299445,1.05,2.2,332875.7493968853,4693556.739498602,19,T
1675513426.6402013,160,843,0,GPS_Frame 1,42.376336333333334,-71.02993599999999,1.05,2.0,332876.47044634353,4693557.611121533,19,T
1675513427.7222188,161,844,0,GPS_Frame 1,42.37635433333333,-71.0299175,1.05,2.2,332878.04134908365,4693559.573502659,19,T
1675513428.8051324,162,845,0,GPS_Frame 1,42.376356666666666,-71.02989616666667,1.05,2.8,332879.80396830966,4693559.790643164,19,T
1675513429.8826678,163,846,0,GPS_Frame 1,42.376366499999996,-71.029882,1.7,2.7,332880.99643169704,4693560.85469945,19,T
1675513430.9680924,164,847,0,GPS_Frame 1,42.376371500000005,-71.02987916666666,1.32,3.0,332881.2429706813,4693561.404340127,19,T
1675513432.057691,165,848,0,GPS_Frame 1,42.37637916666666,-71.0298655,1.32,2.9,332882.3885199231,4693562.228787617,19,T
1675513433.1272535,166,849,0,GPS_Frame 1,42.37639166666666,-71.02986666666668,1.7,3.0,332882.3256230493,4693563.619115423,19,T
1675513434.2168994,167,850,0,GPS_Frame 1,42.37640866666667,-71.029859,1.7,2.9,332883.0019340889,4693565.491761902,19,T
1675513435.294694,168,851,0,GPS_Frame 1,42.37643733333333,-71.02986266666667,1.7,2.8,332882.7760898734,4693568.682196312,19,T
1675513436.385377,169,852,0,GPS_Frame 1,42.37645783333334,-71.02985050000001,1.7,2.8,332883.8321808318,4693570.934641638,19,T
1675513437.4693613,170,853,0,GPS_Frame 1,42.37646633333334,-71.029835,1.7,2.8,332885.1308816774,4693571.848019332,19,T
1675513438.5538123,171,854,0,GPS_Frame 1,42.3764695,-71.02981733333333,1.71,2.7,332886.5938222049,4693572.164908465,19,T
1675513439.6378636,172,855,0,GPS_Frame 1,42.3764795,-71.0298085,1.71,2.4,332887.3476180838,4693573.257962188,19,T
1675513440.7181172,173,856,0,GPS_Frame 1,42.376496333333336,-71.02981216666667,1.71,2.1,332887.0903837761,4693575.134391646,19,T
1675513441.8061073,174,857,0,GPS_Frame 1,42.37651683333333,-71.02978566666667,1.32,2.5,332889.3265706368,4693577.358647923,19,T
1675513442.886801,175,858,0,GPS_Frame 1,42.37653866666666,-71.029787,1.32,2.5,332889.27470763715,4693579.785701603,19,T
1675513443.9714162,176,859,0,GPS_Frame 1,42.376552999999994,-71.02977200000001,1.32,2.7,332890.54771295446,4693581.347812449,19,T
1675513445.0510974,177,860,0,GPS_Frame 1,42.37656066666667,-71.02976116666667,1.32,2.9,332891.4599828923,4693582.1778336475,19,T
1675513446.1368923,178,861,0,GPS_Frame 1,42.37657349999999,-71.02972966666667,1.07,3.5,332894.0874924264,4693583.540930872,19,T
1675513447.2203875,179,862,0,GPS_Frame 1,42.37657533333333,-71.02969416666666,1.07,3.8,332897.0151537309,4693583.674693296,19,T
1675513448.3014812,180,863,0,GPS_Frame 1,42.37658533333333,-71.02967616666666,1.05,4.1,332898.52365992253,4693584.749720806,19,T
1675513449.3826377,181,864,0,GPS_Frame 1,42.376602000000005,-71.029658,1.05,4.8,332900.0635701372,4693586.564705262,19,T
1675513450.4700027,182,865,0,GPS_Frame 1,42.376616,-71.02963816666667,1.05,3.7,332901.73362715315,4693588.08029866,19,T
1675513451.5513062,183,866,0,GPS_Frame 1,42.37663766666666,-71.02961716666667,1.05,4.6,332903.5200721802,4693590.444925189,19,T
1675513452.6344068,184,867,0,GPS_Frame 1,42.37665116666667,-71.02960033333333,1.05,5.2,332904.94180464774,4693591.9108976405,19,T
1675513453.7149706,185,868,0,GPS_Frame 1,42.376658666666664,-71.02957966666666,1.05,6.1,332906.6632298324,4693592.703076094,19,T
1675513454.79872,186,869,0,GPS_Frame 1,42.37666850000001,-71.029567,1.05,5.8,332907.73218533886,4693593.770086488,19,T
1675513455.88661,187,870,0,GPS_Frame 1,42.3766785,-71.029553,1.05,5.6,332908.9113588517,4693594.852982158,19,T
1675513456.9662104,188,871,0,GPS_Frame 1,42.376689166666665,-71.02953766666666,1.05,5.5,332910.2020764152,4693596.007284494,19,T
1675513458.0490816,189,872,0,GPS_Frame 1,42.37670566666667,-71.029526,1.32,5.8,332911.2063800167,4693597.816546269,19,T
1675513459.1399484,190,873,0,GPS_Frame 1,42.37671666666667,-71.02951,1.15,5.9,332912.55286883784,4693599.00655226,19,T
1675513460.220345,191,874,0,GPS_Frame 1,42.37672616666667,-71.02949383333333,1.71,5.7,332913.9091009954,4693600.029666773,19,T
1675513461.3074517,192,875,0,GPS_Frame 1,42.376735333333336,-71.02947716666667,1.15,5.8,332915.3056147788,4693601.014784111,19,T
1675513462.3954878,193,876,0,GPS_Frame 1,42.376745,-71.02946383333332,1.05,6.2,332916.4290137974,4693602.061977716,19,T
1675513463.4772282,194,877,0,GPS_Frame 1,42.3767545,-71.02945333333334,1.05,6.3,332917.3186961353,4693603.096235824,19,T
1675513464.5619,195,878,0,GPS_Frame 1,42.37676483333333,-71.02944233333332,1.05,6.4,332918.25175434723,4693604.2220463995,19,T
1675513465.6403952,196,879,0,GPS_Frame 1,42.376773,-71.02943283333335,1.15,6.4,332919.0555679607,4693605.110214218,19,T
1675513466.7211275,197,880,0,GPS_Frame 1,42.376783666666675,-71.0294235,1.15,6.7,332919.85228953,4693606.276316505,19,T
1675513467.8053405,198,881,0,GPS_Frame 1,42.37679283333333,-71.02941366666667,1.71,7.0,332920.68619879195,4693607.274871706,19,T
1675513468.8888924,199,882,0,GPS_Frame 1,42.37680266666666,-71.02940316666667,1.32,7.3,332921.5767638863,4693608.346144547,19,T
1675513469.9695568,200,883,0,GPS_Frame 1,42.37681216666667,-71.02939366666666,1.71,7.4,332922.3841126653,4693609.3823696105,19,T
1675513471.0516715,201,884,0,GPS_Frame 1,42.376821500000005,-71.02938483333334,1.71,7.5,332923.1361311901,4693610.401398535,19,T
1675513472.1379101,202,885,0,GPS_Frame 1,42.37683066666667,-71.029374,1.71,7.8,332924.0523715358,4693611.3979877895,19,T
1675513473.220879,203,886,0,GPS_Frame 1,42.376839000000004,-71.02936249999999,1.71,8.0,332925.0212896343,4693612.30073074,19,T
1675513474.3017015,204,887,0,GPS_Frame 1,42.37684633333333,-71.02935083333334,1.71,8.4,332926.0012775058,4693613.092103437,19,T
1675513475.37845,205,888,0,GPS_Frame 1,42.37685516666667,-71.02934083333334,1.71,8.5,332926.8480231278,4693614.053317401,19,T
1675513476.4683485,206,889,0,GPS_Frame 1,42.37686433333333,-71.02933133333333,1.71,8.8,332927.6544865187,4693615.052528816,19,T
1675513477.5540714,207,890,0,GPS_Frame 1,42.376873666666675,-71.0293205,1.71,9.2,332928.57116762083,4693616.067625748,19,T
1675513478.6329231,208,891,0,GPS_Frame 1,42.37688283333333,-71.02931,1.71,9.3,332929.45996249316,4693617.064871097,19,T
1675513479.7227826,209,892,0,GPS_Frame 1,42.37689133333333,-71.02929933333333,1.71,9.4,332930.3607111658,4693617.987760405,19,T
1675513480.8039548,210,893,0,GPS_Frame 1,42.37690116666666,-71.02929133333333,1.71,9.3,332931.0454436736,4693619.06395,19,T
1675513481.8774507,211,894,0,GPS_Frame 1,42.376902666666666,-71.02927966666667,1.71,9.5,332932.0099606002,4693619.2075746395,19,T
1675513482.9644506,212,895,0,GPS_Frame 1,42.376911166666666,-71.02926916666667,1.71,9.2,332932.8969866813,4693620.130791965,19,T
1675513484.0503938,213,896,0,GPS_Frame 1,42.376919,-71.02925833333333,1.32,9.2,332933.8096885943,4693620.979325553,19,T
