Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter,fixed_quality
1676933581.1890657,0,82381,0,GNSS,42.33826602,71.086617545,33.147,0.62,671894.0541826751,4689443.223195806,225301.0,42,T,4
1676933582.1647441,0,82382,0,GNSS,42.338266008333335,71.086617485,33.147,0.62,671894.0492715024,4689443.221779018,225302.0,42,T,4
1676933583.2140288,0,82383,0,GNSS,42.338266026666666,71.08661750333333,33.142,0.62,671894.050731894,4689443.223851857,225303.0,42,T,4
1676933584.1775618,0,82384,0,GNSS,42.33826602333333,71.08661752166667,33.147,0.62,671894.0522513284,4689443.223518779,225304.0,42,T,4
1676933585.1938033,0,82385,0,GNSS,42.33826604666667,71.08661754666667,33.147,0.62,671894.0542473163,4689443.226160307,225305.0,42,T,4
1676933586.1548676,0,82386,0,GNSS,42.33826603833333,71.08661754,33.141,0.62,671894.053720807,4689443.225221476,225306.0,42,T,4
1676933587.1894078,0,82387,0,GNSS,42.338266026666666,71.08661754,33.143,0.62,671894.053752597,4689443.223925982,225307.0,42,T,4
1676933588.1864939,0,82388,0,GNSS,42.33826602166667,71.08661753333334,33.144,0.62,671894.0532170007,4689443.223357293,225308.0,42,T,4
1676933589.1943293,0,82389,0,GNSS,42.33826602,71.08661754166667,33.148,0.62,671894.0539080668,4689443.223189068,225309.0,42,T,4
1676933590.2481754,0,82390,0,GNSS,42.338266026666666,71.08661755,33.15,0.62,671894.0545764217,4689443.223946197,225310.0,42,T,4
1676933591.1803453,0,82391,0,GNSS,42.338266018333336,71.08661750333333,33.144,0.62,671894.0507546011,4689443.222926505,225311.0,42,T,4
1676933592.1744804,0,82392,0,GNSS,42.33826603166667,71.08661752,33.14,0.62,671894.0520913171,4689443.224440764,225312.0,42,T,4
1676933593.1706522,0,82393,0,GNSS,42.33826603666667,71.08661752666667,33.146,0.62,671894.0526269113,4689443.225009452,225313.0,42,T,4
1676933594.1778772,0,82394,0,GNSS,42.33826603166667,71.08661754333333,33.139,0.62,671894.054013581,4689443.224487932,225314.0,42,T,4
1676933595.2369907,0,82395,0,GNSS,42.338266041666664,71.08661756666666,33.14,0.62,671894.0559085942,4689443.225645526,225315.0,42,T,4
1676933596.2083664,0,82396,0,GNSS,42.33826600166667,71.08661753833333,33.143,0.62,671894.0536834123,4689443.221146553,225316.0,42,T,4
1676933597.2940037,0,82397,0,GNSS,42.33826604,71.08661753666667,33.142,0.62,671894.0534416552,4689443.225399808,225317.0,42,T,4
1676933598.256269,0,82398,0,GNSS,42.338266035,71.08661753833333,33.144,0.62,671894.0535925836,4689443.224847966,225318.0,42,T,4
1676933599.224833,0,82399,0,GNSS,42.33826601166667,71.086617525,33.144,0.62,671894.0525577287,4689443.222230023,225319.0,42,T,4
1676933600.181922,0,82400,0,GNSS,42.338266043333334,71.08661753666667,33.144,0.62,671894.0534325724,4689443.225769949,225320.0,42,T,4
1676933601.1958864,0,82401,0,GNSS,42.33826604666667,71.08661755166666,33.143,0.62,671894.0546592287,4689443.226170415,225321.0,42,T,4
1676933602.1471217,0,82402,0,GNSS,42.338266035,71.08661753166666,33.145,0.62,671894.0530433651,4689443.224834488,225322.0,42,T,4
1676933603.2467406,0,82403,0,GNSS,42.338266006666665,71.08661751833333,33.15,0.62,671894.0520221323,4689443.221661333,225323.0,42,T,4
1676933604.211412,0,82404,0,GNSS,42.33826602833334,71.08661750666667,33.146,0.62,671894.051001965,4689443.224043665,225324.0,42,T,4
1676933605.1857088,0,82405,0,GNSS,42.338266053333335,71.08661753166666,33.141,0.62,671894.0529934095,4689443.226870266,225325.0,42,T,4
1676933606.1949432,0,82406,0,GNSS,42.338266035,71.08661752333333,33.142,0.62,671894.0523568424,4689443.224817642,225326.0,42,T,4
1676933607.197525,0,82407,0,GNSS,42.338266045,71.08661751833333,33.139,0.62,671894.0519176795,4689443.225917958,225327.0,42,T,4
1676933608.1816142,0,82408,0,GNSS,42.33826603166667,71.08661750333333,33.138,0.62,671894.0507182698,4689443.224407069,225328.0,42,T,4
1676933609.2076287,0,82409,0,GNSS,42.33826605833333,71.08661752666667,33.14,0.62,671894.0525678728,4689443.22741537,225329.0,42,T,4
1676933610.1782725,0,82410,0,GNSS,42.338266055,71.08661750833333,33.141,0.62,671894.0510666062,4689443.227008165,225330.0,42,T,4
1676933611.1563995,0,82411,0,GNSS,42.338266063333336,71.08661752833333,33.135,0.62,671894.0526915526,4689443.22797395,225331.0,42,T,4
1676933612.1784203,0,82412,0,GNSS,42.33826604833333,71.086617505,33.135,0.62,671894.0508101637,4689443.2262611445,225332.0,42,T,4
1676933613.176308,0,82413,0,GNSS,42.338266043333334,71.08661751833333,33.137,0.62,671894.051922221,4689443.225732886,225333.0,42,T,4
1676933614.1637945,0,82414,0,GNSS,42.338266015,71.08661751,33.139,0.62,671894.0513129046,4689443.22256984,225334.0,42,T,4
1676933615.2145696,0,82415,0,GNSS,42.338266026666666,71.08661752833333,33.142,0.62,671894.052791464,4689443.223902396,225335.0,42,T,4
1676933616.2227442,0,82416,0,GNSS,42.33826602,71.086617525,33.147,0.62,671894.0525350216,4689443.223155376,225336.0,42,T,4
1676933617.1934059,0,82417,0,GNSS,42.33826605833333,71.08661752666667,33.138,0.62,671894.0525678728,4689443.22741537,225337.0,42,T,4
1676933618.1860807,0,82418,0,GNSS,42.33826605833333,71.08661752833333,33.138,0.62,671894.0527051769,4689443.227418739,225338.0,42,T,4
1676933619.165561,0,82419,0,GNSS,42.338266053333335,71.08661751333334,33.138,0.62,671894.05148306,4689443.226833204,225339.0,42,T,4
1676933620.1453764,0,82420,0,GNSS,42.33826606,71.08661751333334,33.134,0.62,671894.0514648943,4689443.227573486,225340.0,42,T,4
1676933621.1990237,0,82421,0,GNSS,42.338266051666665,71.08661749833334,33.136,0.62,671894.0502518602,4689443.226617808,225341.0,42,T,4
1676933622.1812024,0,82422,0,GNSS,42.338266051666665,71.08661750833333,33.137,0.62,671894.051075689,4689443.226638025,225342.0,42,T,4
1676933623.187929,0,82423,0,GNSS,42.338266041666664,71.08661753666667,33.14,0.62,671894.0534371139,4689443.225584879,225343.0,42,T,4
1676933624.1690848,0,82424,0,GNSS,42.338266041666664,71.08661753666667,33.138,0.62,671894.0534371139,4689443.225584879,225344.0,42,T,4
1676933625.1468716,0,82425,0,GNSS,42.338266026666666,71.08661753333334,33.139,0.62,671894.0532033765,4689443.2239125045,225345.0,42,T,4
1676933626.1700397,0,82426,0,GNSS,42.33826606,71.08661753666667,33.137,0.62,671894.0533871581,4689443.227620656,225346.0,42,T,4
1676933627.1815813,0,82427,0,GNSS,42.338266061666666,71.08661752833333,33.136,0.62,671894.052696094,4689443.22778888,225347.0,42,T,4
1676933628.1910694,0,82428,0,GNSS,42.338266065,71.08661749333334,33.14,0.62,671894.0498036165,4689443.228088265,225348.0,42,T,4
1676933629.1860466,0,82429,0,GNSS,42.33826605833333,71.08661752,33.133,0.62,671894.0520186542,4689443.227401893,225349.0,42,T,4
1676933630.1767454,0,82430,0,GNSS,42.33826607,71.086617525,33.136,0.62,671894.0523987787,4689443.228707495,225350.0,42,T,4
1676933631.5308278,0,82431,0,GNSS,42.338266055,71.08661748666667,33.14,0.62,671894.0492816465,4689443.226964365,225351.0,42,T,4
1676933632.1778963,0,82432,0,GNSS,42.33826604833333,71.086617515,33.141,0.62,671894.0516339884,4689443.226281361,225352.0,42,T,4
1676933633.189592,0,82433,0,GNSS,42.33826604833333,71.086617505,33.141,0.62,671894.0508101637,4689443.2262611445,225353.0,42,T,4
1676933634.1891012,0,82434,0,GNSS,42.338266051666665,71.08661750833333,33.136,0.62,671894.051075689,4689443.226638025,225354.0,42,T,4
