Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter,fixed_quality
1676930953.1889431,0,79753,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220913.0,42,T,4
1676930954.1901398,0,79754,0,GNSS,42.33722816666667,71.08695066666667,24.5,0.56,671924.3260787171,4689328.650983446,220914.0,42,T,4
1676930955.1586237,0,79755,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.57,671924.3256245108,4689328.669490508,220915.0,42,T,4
1676930956.1918824,0,79756,0,GNSS,42.337228333333336,71.0869505,24.5,0.6,671924.3118938312,4689328.6691535255,220916.0,42,T,4
1676930957.1418252,0,79757,0,GNSS,42.337228333333336,71.0869505,24.5,0.57,671924.3118938312,4689328.6691535255,220917.0,42,T,4
1676930958.4428978,0,79758,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.59,671924.3256245108,4689328.669490508,220918.0,42,T,4
1676930959.21532,0,79759,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.59,671924.3256245108,4689328.669490508,220919.0,42,T,4
1676930960.20649,0,79760,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220920.0,42,T,4
1676930961.1796865,0,79761,0,GNSS,42.337228333333336,71.0869505,24.5,0.61,671924.3118938312,4689328.6691535255,220921.0,42,T,4
1676930962.221849,0,79762,0,GNSS,42.33722816666667,71.08695066666667,24.5,0.59,671924.3260787171,4689328.650983446,220922.0,42,T,4
1676930963.2113352,0,79763,0,GNSS,42.33722816666667,71.0869505,24.5,0.59,671924.3123480377,4689328.650646463,220923.0,42,T,4
1676930964.23424,0,79764,0,GNSS,42.33722816666667,71.0869505,24.5,0.59,671924.3123480377,4689328.650646463,220924.0,42,T,4
1676930965.1805716,0,79765,0,GNSS,42.337228333333336,71.0869505,24.5,0.63,671924.3118938312,4689328.6691535255,220925.0,42,T,4
1676930966.2075925,0,79766,0,GNSS,42.337228333333336,71.0869505,24.5,0.69,671924.3118938312,4689328.6691535255,220926.0,42,T,4
1676930967.176083,0,79767,0,GNSS,42.337228333333336,71.0869505,24.5,0.63,671924.3118938312,4689328.6691535255,220927.0,42,T,4
